VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
2021-10-29,30-39,158,157,1150,0
2021-10-29,20-29,224,189,1141,0
2021-10-29,90+,0,0,<15,0
2021-10-30,80-89,<15,<15,<15,0
2021-10-30,30-39,57,64,376,0
2021-10-30,40-49,31,37,261,0
2021-10-30,50-59,22,18,151,0
2021-10-30,60-69,<15,<15,57,0
2021-10-30,70-79,<15,<15,20,0
2021-10-30,0-19,115,264,214,0
2021-10-30,20-29,112,115,610,0
2021-10-31,20-29,639,521,2662,0
2021-10-31,0-19,712,1075,1142,0
2021-10-31,40-49,246,236,1167,0
2021-10-31,50-59,162,169,692,0
2021-10-31,90+,<15,<15,38,0
2021-10-31,60-69,93,93,394,0
2021-10-31,70-79,33,48,216,0
2021-10-31,30-39,361,309,1784,0
2021-10-31,80-89,16,18,115,0
2021-11-01,20-29,499,461,2129,0
2021-11-01,30-39,339,317,1476,0
2021-11-01,90+,<15,<15,30,0
2021-11-01,80-89,15,36,95,0
2021-11-01,0-19,467,785,755,0
2021-11-01,70-79,36,45,167,0
2021-11-01,40-49,179,204,867,0
2021-11-01,50-59,119,128,594,0
2021-11-01,60-69,79,94,316,0
2021-11-02,0-19,538,755,708,0
2021-11-02,20-29,686,448,1812,0
2021-11-02,80-89,24,17,105,0
2021-11-02,70-79,49,51,166,0
2021-11-02,60-69,81,83,321,0
2021-11-02,50-59,127,136,601,0
2021-11-02,30-39,308,296,1556,0
2021-11-02,40-49,206,219,912,0
2021-11-02,90+,<15,<15,42,0
2021-11-03,20-29,476,352,1620,0
2021-11-03,60-69,53,81,288,0
2021-11-03,80-89,18,24,82,0
2021-11-03,0-19,550,752,713,0
2021-11-03,90+,<15,<15,37,0
2021-11-03,70-79,36,33,179,0
2021-11-03,40-49,204,194,792,0
2021-11-03,30-39,313,271,1265,0
2021-11-03,50-59,105,148,507,0
2021-11-04,20-29,480,503,2061,0
2021-11-04,70-79,30,54,167,0
2021-11-04,40-49,231,249,1093,0
2021-11-04,80-89,<15,21,95,0
2021-11-04,50-59,145,172,668,0
2021-11-04,60-69,61,103,342,0
2021-11-04,0-19,813,1320,891,0
2021-11-04,90+,<15,<15,24,0
2021-11-04,30-39,333,345,1715,0
2021-11-05,70-79,<15,20,72,0
2021-11-05,50-59,72,50,348,0
2021-11-05,0-19,227,354,402,0
2021-11-05,60-69,25,43,147,0
2021-11-05,40-49,120,114,590,0
2021-11-05,20-29,160,153,940,0
2021-11-05,90+,<15,<15,<15,0
2021-11-05,80-89,<15,<15,25,0
2021-11-05,30-39,133,132,887,0
2021-11-06,50-59,<15,21,115,0
2021-11-06,80-89,<15,<15,<15,0
2021-11-06,70-79,<15,<15,17,0
2021-11-06,30-39,57,48,286,0
2021-11-06,0-19,92,176,190,0
2021-11-06,40-49,34,24,176,0
2021-11-06,20-29,130,94,521,0
2021-11-06,60-69,<15,<15,41,0
2021-11-07,60-69,63,80,304,0
2021-11-07,20-29,429,386,1847,0
2021-11-07,50-59,98,105,569,0
2021-11-07,0-19,498,665,746,0
2021-11-07,40-49,192,205,915,0
2021-11-07,70-79,25,36,184,0
2021-11-07,90+,<15,<15,20,0
2021-11-07,80-89,15,20,63,0
2021-11-07,30-39,268,259,1443,0
2021-11-08,40-49,187,165,731,0
2021-11-08,90+,<15,<15,30,0
2021-11-08,30-39,236,231,1171,0
2021-11-08,80-89,<15,22,69,0
2021-11-08,60-69,57,63,258,0
2021-11-08,50-59,97,116,449,0
2021-11-08,20-29,414,385,1820,0
2021-11-08,0-19,487,551,682,0
2021-11-08,70-79,15,30,137,0
2021-11-09,60-69,60,74,277,0
2021-11-09,90+,<15,<15,38,0
2021-11-09,40-49,180,169,746,0
2021-11-09,30-39,277,281,1246,0
2021-11-09,70-79,21,38,163,0
2021-11-09,0-19,393,544,678,0
2021-11-09,80-89,15,22,107,0
2021-11-09,20-29,378,327,1563,0
2021-11-09,50-59,102,113,450,0
2021-11-10,90+,<15,<15,37,0
2021-11-10,80-89,<15,<15,80,0
2021-11-10,40-49,161,152,708,0
2021-11-10,60-69,46,73,226,0
2021-11-10,0-19,471,635,646,0
2021-11-10,70-79,32,48,148,0
2021-11-10,30-39,229,210,1101,0
2021-11-10,20-29,382,358,1351,0
2021-11-10,50-59,94,134,404,0
2021-11-11,30-39,293,299,1438,0
2021-11-11,40-49,171,181,860,0
2021-11-11,0-19,527,709,726,0
2021-11-11,50-59,111,145,490,0
2021-11-11,90+,<15,<15,26,0
2021-11-11,60-69,55,80,262,0
2021-11-11,20-29,425,444,1649,0
2021-11-11,70-79,33,33,143,0
2021-11-11,80-89,<15,27,85,0
2021-11-12,30-39,105,107,750,0
2021-11-12,70-79,<15,<15,35,0
2021-11-12,0-19,229,361,409,0
2021-11-12,20-29,144,151,799,0
2021-11-12,80-89,<15,<15,26,0
2021-11-12,60-69,15,26,96,0
2021-11-12,90+,<15,0,<15,0
2021-11-12,50-59,37,46,241,0
2021-11-12,40-49,72,85,494,0
2021-11-13,40-49,20,24,163,0
2021-11-13,70-79,<15,<15,<15,0
2021-11-13,30-39,53,34,257,0
2021-11-13,50-59,20,<15,103,0
2021-11-13,0-19,75,113,158,0
2021-11-13,20-29,68,79,359,0
2021-11-13,60-69,<15,<15,38,0
2021-11-13,80-89,0,<15,<15,0
2021-11-14,0-19,542,655,708,0
2021-11-14,80-89,<15,20,61,0
2021-11-14,60-69,42,60,249,0
2021-11-14,70-79,25,45,136,0
2021-11-14,40-49,169,169,779,0
2021-11-14,50-59,81,112,455,0
2021-11-14,90+,<15,<15,22,0
2021-11-14,30-39,254,215,1212,0
2021-11-14,20-29,423,333,1452,0
2021-11-15,20-29,336,420,1528,0
2021-11-15,50-59,91,86,387,0
2021-11-15,80-89,16,23,57,0
2021-11-15,30-39,218,198,993,0
2021-11-15,0-19,372,618,734,0
2021-11-15,60-69,52,58,226,0
2021-11-15,40-49,145,143,665,0
2021-11-15,70-79,20,37,110,0
2021-11-15,90+,<15,<15,19,0
2021-11-16,70-79,25,33,121,0
2021-11-16,90+,<15,<15,16,0
2021-11-16,60-69,43,62,219,0
2021-11-16,30-39,217,201,979,0
2021-11-16,50-59,88,100,394,0
2021-11-16,40-49,148,149,680,0
2021-11-16,0-19,405,529,621,0
2021-11-16,80-89,<15,<15,52,0
2021-11-16,20-29,333,293,1193,0
2021-11-17,90+,<15,<15,26,0
2021-11-17,30-39,207,217,876,0
2021-11-17,50-59,90,101,346,0
2021-11-17,70-79,26,28,114,0
2021-11-17,60-69,40,61,216,0
2021-11-17,40-49,120,134,539,0
2021-11-17,80-89,18,21,54,0
2021-11-17,20-29,295,301,1123,0
2021-11-17,0-19,405,660,519,0
2021-11-18,50-59,76,129,427,0
2021-11-18,40-49,142,208,770,0
2021-11-18,90+,<15,<15,<15,0
2021-11-18,60-69,51,70,274,0
2021-11-18,70-79,27,40,158,0
2021-11-18,80-89,<15,28,51,0
2021-11-18,20-29,376,379,1395,0
2021-11-18,30-39,252,254,1221,0
2021-11-18,0-19,416,541,633,0
2021-11-19,0-19,196,294,316,0
2021-11-19,60-69,17,21,82,0
2021-11-19,30-39,102,102,655,0
2021-11-19,20-29,150,153,662,0
2021-11-19,50-59,42,62,209,0
2021-11-19,90+,0,<15,<15,0
2021-11-19,70-79,<15,<15,42,0
2021-11-19,40-49,70,77,406,0
2021-11-19,80-89,0,<15,15,0
2021-11-20,40-49,16,15,140,0
2021-11-20,60-69,<15,<15,41,0
2021-11-20,70-79,0,<15,16,0
2021-11-20,50-59,<15,<15,101,0
2021-11-20,20-29,64,58,302,0
2021-11-20,80-89,<15,<15,0,0
2021-11-20,0-19,93,104,124,0
2021-11-20,30-39,36,31,170,0
2021-11-21,0-19,521,541,693,0
2021-11-21,60-69,44,70,255,0
2021-11-21,40-49,158,168,755,0
2021-11-21,80-89,<15,19,50,0
2021-11-21,30-39,230,220,1196,0
2021-11-21,20-29,344,358,1276,0
2021-11-21,50-59,98,99,445,0
2021-11-21,90+,<15,<15,19,0
2021-11-21,70-79,28,33,139,0
2021-11-22,90+,<15,<15,17,0
2021-11-22,50-59,74,100,334,0
2021-11-22,60-69,40,57,199,0
2021-11-22,30-39,238,228,914,0
2021-11-22,40-49,130,161,592,0
2021-11-22,20-29,340,353,1341,0
2021-11-22,70-79,23,28,95,0
2021-11-22,80-89,<15,20,53,0
2021-11-22,0-19,811,546,616,0
2021-11-23,70-79,22,35,105,0
2021-11-23,30-39,177,190,923,0
2021-11-23,50-59,79,103,325,0
2021-11-23,80-89,<15,24,43,0
2021-11-23,60-69,39,60,198,0
2021-11-23,40-49,113,136,613,0
2021-11-23,20-29,321,343,1155,0
2021-11-23,0-19,7852,762,552,0
2021-11-23,90+,<15,<15,<15,0
2021-11-24,70-79,18,33,111,0
2021-11-24,80-89,<15,26,67,0
2021-11-24,30-39,212,183,934,0
2021-11-24,50-59,69,108,349,0
2021-11-24,90+,<15,<15,<15,0
2021-11-24,20-29,276,271,1043,0
2021-11-24,0-19,8573,445,527,0
2021-11-24,60-69,43,65,198,0
2021-11-24,40-49,147,150,591,0
2021-11-25,40-49,133,191,759,0
2021-11-25,0-19,8915,592,689,0
2021-11-25,70-79,23,28,103,0
2021-11-25,30-39,243,233,1206,0
2021-11-25,80-89,<15,23,53,0
2021-11-25,50-59,89,155,423,0
2021-11-25,90+,<15,<15,19,0
2021-11-25,60-69,58,57,220,0
2021-11-25,20-29,344,291,1292,0
2021-11-26,40-49,86,98,485,0
2021-11-26,80-89,<15,<15,<15,0
2021-11-26,50-59,43,49,266,0
2021-11-26,20-29,128,129,723,0
2021-11-26,0-19,5199,267,348,0
2021-11-26,60-69,18,24,109,0
2021-11-26,70-79,<15,<15,51,0
2021-11-26,90+,<15,0,<15,0
2021-11-26,30-39,113,133,717,0
2021-11-27,80-89,0,<15,<15,0
2021-11-27,40-49,36,34,170,0
2021-11-27,50-59,18,<15,110,0
2021-11-27,20-29,64,82,369,0
2021-11-27,60-69,<15,<15,45,0
2021-11-27,70-79,<15,<15,<15,0
2021-11-27,0-19,4627,122,154,0
2021-11-27,30-39,26,44,255,0
2021-11-28,20-29,307,312,1225,0
2021-11-28,30-39,195,206,1055,0
2021-11-28,0-19,9342,560,895,0
2021-11-28,70-79,26,41,144,0
2021-11-28,40-49,132,155,743,0
2021-11-28,60-69,55,74,261,0
2021-11-28,90+,<15,<15,24,0
2021-11-28,80-89,<15,16,59,0
2021-11-28,50-59,79,101,436,0
2021-11-29,30-39,205,182,958,0
2021-11-29,90+,<15,<15,<15,0
2021-11-29,50-59,82,110,390,0
2021-11-29,0-19,8275,315,812,0
2021-11-29,20-29,250,259,1016,0
2021-11-29,70-79,28,25,111,0
2021-11-29,40-49,141,130,684,0
2021-11-29,80-89,<15,20,84,0
2021-11-29,60-69,35,65,220,0
2021-11-30,70-79,29,23,121,0
2021-11-30,60-69,41,59,213,0
2021-11-30,30-39,196,151,918,0
2021-11-30,40-49,124,110,592,0
2021-11-30,50-59,64,77,346,0
2021-11-30,90+,<15,<15,21,0
2021-11-30,80-89,<15,15,66,0
2021-11-30,20-29,223,235,908,0
2021-11-30,0-19,9350,324,812,0
2021-12-01,80-89,<15,17,52,0
2021-12-01,70-79,20,27,127,0
2021-12-01,30-39,176,166,941,0
2021-12-01,40-49,119,118,640,0
2021-12-01,50-59,82,78,390,0
2021-12-01,20-29,232,264,1077,0
2021-12-01,90+,<15,<15,21,0
2021-12-01,0-19,7943,334,881,0
2021-12-01,60-69,35,57,218,0
2021-12-02,20-29,240,270,1157,0
2021-12-02,70-79,17,43,120,0
2021-12-02,50-59,90,105,475,0
2021-12-02,60-69,39,68,225,0
2021-12-02,0-19,8389,538,1052,0
2021-12-02,80-89,22,<15,57,0
2021-12-02,90+,<15,<15,<15,0
2021-12-02,30-39,245,215,1182,0
2021-12-02,40-49,115,159,727,0
2021-12-03,60-69,17,31,102,0
2021-12-03,30-39,103,87,650,0
2021-12-03,90+,0,<15,<15,0
2021-12-03,70-79,<15,<15,59,0
2021-12-03,50-59,39,51,264,0
2021-12-03,0-19,6008,219,562,0
2021-12-03,20-29,93,148,665,0
2021-12-03,40-49,77,78,433,0
2021-12-03,80-89,<15,<15,24,0
2021-12-04,50-59,<15,20,92,0
2021-12-04,30-39,19,34,187,0
2021-12-04,0-19,2388,81,142,0
2021-12-04,20-29,50,57,278,0
2021-12-04,40-49,24,21,122,0
2021-12-04,60-69,<15,<15,34,0
2021-12-04,80-89,<15,0,<15,0
2021-12-04,70-79,<15,<15,<15,0
2021-12-05,70-79,22,41,123,0
2021-12-05,90+,<15,<15,<15,0
2021-12-05,30-39,186,168,924,0
2021-12-05,60-69,37,45,213,0
2021-12-05,80-89,<15,<15,69,0
2021-12-05,20-29,226,272,1067,0
2021-12-05,40-49,125,138,605,0
2021-12-05,0-19,7668,454,1207,0
2021-12-05,50-59,61,111,422,0
2021-12-06,40-49,106,126,502,0
2021-12-06,0-19,6069,375,1008,0
2021-12-06,90+,<15,<15,18,0
2021-12-06,60-69,37,57,198,0
2021-12-06,20-29,254,286,1209,0
2021-12-06,70-79,<15,24,106,0
2021-12-06,80-89,<15,<15,45,0
2021-12-06,30-39,174,184,834,0
2021-12-06,50-59,69,101,340,0
2021-12-07,40-49,128,141,519,0
2021-12-07,70-79,27,33,164,0
2021-12-07,50-59,63,102,319,0
2021-12-07,90+,<15,<15,26,0
2021-12-07,60-69,41,55,178,0
2021-12-07,30-39,163,189,897,0
2021-12-07,20-29,287,433,950,0
2021-12-07,0-19,4829,490,789,0
2021-12-07,80-89,<15,25,46,0
2021-12-08,30-39,172,172,770,0
2021-12-08,70-79,21,32,96,0
2021-12-08,0-19,4215,410,865,0
2021-12-08,60-69,34,53,170,0
2021-12-08,90+,<15,<15,21,0
2021-12-08,50-59,70,99,320,0
2021-12-08,40-49,109,117,489,0
2021-12-08,80-89,<15,16,33,0
2021-12-08,20-29,293,264,1002,0
2021-12-09,70-79,17,34,85,0
2021-12-09,20-29,249,282,1095,0
2021-12-09,30-39,199,185,1047,0
2021-12-09,80-89,<15,<15,36,0
2021-12-09,40-49,104,138,663,0
2021-12-09,60-69,48,60,197,0
2021-12-09,50-59,81,115,359,0
2021-12-09,90+,<15,<15,<15,0
2021-12-09,0-19,5529,381,933,0
2021-12-10,70-79,<15,<15,48,0
2021-12-10,50-59,60,62,250,0
2021-12-10,90+,<15,<15,<15,0
2021-12-10,20-29,129,117,585,0
2021-12-10,40-49,121,108,422,0
2021-12-10,80-89,<15,<15,16,0
2021-12-10,30-39,124,121,648,0
2021-12-10,0-19,2524,197,495,0
2021-12-10,60-69,32,37,119,0
2021-12-11,60-69,<15,<15,29,0
2021-12-11,80-89,0,<15,0,0
2021-12-11,40-49,15,29,168,0
2021-12-11,30-39,20,32,194,0
2021-12-11,0-19,1376,95,181,0
2021-12-11,50-59,16,17,81,0
2021-12-11,20-29,56,56,289,0
2021-12-11,70-79,<15,<15,<15,0
2021-12-12,20-29,343,330,1164,0
2021-12-12,0-19,6309,455,1146,0
2021-12-12,30-39,248,210,1103,0
2021-12-12,70-79,28,48,176,0
2021-12-12,50-59,102,112,475,0
2021-12-12,60-69,70,78,294,0
2021-12-12,40-49,172,180,768,0
2021-12-12,90+,<15,<15,<15,0
2021-12-12,80-89,<15,<15,56,0
2021-12-13,30-39,177,182,862,0
2021-12-13,90+,<15,<15,<15,0
2021-12-13,60-69,46,62,231,0
2021-12-13,70-79,20,40,131,0
2021-12-13,40-49,111,120,571,0
2021-12-13,80-89,<15,<15,53,0
2021-12-13,50-59,59,97,365,0
2021-12-13,20-29,297,281,1075,0
2021-12-13,0-19,5444,550,977,0
2021-12-14,90+,<15,<15,16,0
2021-12-14,20-29,266,269,1068,0
2021-12-14,70-79,23,48,143,0
2021-12-14,30-39,180,234,950,0
2021-12-14,80-89,<15,26,52,0
2021-12-14,60-69,37,57,219,0
2021-12-14,50-59,70,111,377,0
2021-12-14,0-19,6608,5179,1462,0
2021-12-14,40-49,129,156,558,0
2021-12-15,0-19,6331,6562,1662,0
2021-12-15,20-29,340,250,1191,0
2021-12-15,70-79,18,40,122,0
2021-12-15,30-39,210,187,995,0
2021-12-15,50-59,96,100,394,0
2021-12-15,80-89,<15,<15,55,0
2021-12-15,90+,<15,<15,<15,0
2021-12-15,60-69,40,73,234,0
2021-12-15,40-49,149,149,700,0
2021-12-16,60-69,53,86,283,0
2021-12-16,40-49,148,178,848,0
2021-12-16,0-19,7184,7581,2014,0
2021-12-16,90+,<15,<15,16,0
2021-12-16,50-59,100,112,507,0
2021-12-16,80-89,<15,16,64,0
2021-12-16,30-39,270,263,1252,0
2021-12-16,70-79,25,33,141,0
2021-12-16,20-29,288,319,1330,0
2021-12-17,20-29,128,120,697,0
2021-12-17,90+,<15,<15,<15,0
2021-12-17,70-79,<15,<15,56,0
2021-12-17,60-69,<15,36,108,0
2021-12-17,0-19,3934,4674,1355,0
2021-12-17,40-49,102,92,523,0
2021-12-17,50-59,49,54,293,0
2021-12-17,30-39,125,112,759,0
2021-12-17,80-89,<15,<15,26,0
2021-12-18,20-29,36,52,284,0
2021-12-18,30-39,25,30,183,0
2021-12-18,60-69,<15,<15,33,0
2021-12-18,80-89,0,0,<15,0
2021-12-18,0-19,3839,2766,506,0
2021-12-18,90+,0,0,<15,0
2021-12-18,50-59,<15,<15,103,0
2021-12-18,40-49,20,28,167,0
2021-12-18,70-79,<15,<15,<15,0
2021-12-19,90+,<15,<15,21,0
2021-12-19,40-49,117,170,772,0
2021-12-19,80-89,15,17,76,0
2021-12-19,70-79,21,45,158,0
2021-12-19,0-19,6244,8350,2215,0
2021-12-19,50-59,84,120,470,0
2021-12-19,60-69,43,77,280,0
2021-12-19,20-29,250,324,1135,0
2021-12-19,30-39,204,214,1088,0
2021-12-20,0-19,7299,6687,2154,0
2021-12-20,90+,<15,<15,15,0
2021-12-20,50-59,62,101,344,0
2021-12-20,30-39,182,168,806,0
2021-12-20,70-79,<15,36,95,0
2021-12-20,20-29,256,258,1069,0
2021-12-20,80-89,15,<15,36,0
2021-12-20,60-69,36,74,194,0
2021-12-20,40-49,119,155,592,0
2021-12-21,60-69,42,79,258,0
2021-12-21,90+,<15,<15,17,0
2021-12-21,30-39,217,180,981,0
2021-12-21,50-59,81,145,421,0
2021-12-21,70-79,15,50,138,0
2021-12-21,40-49,134,156,742,0
2021-12-21,80-89,<15,19,56,0
2021-12-21,20-29,261,281,1047,0
2021-12-21,0-19,8794,7718,2702,0
2021-12-22,20-29,280,315,1038,0
2021-12-22,30-39,233,222,883,0
2021-12-22,0-19,8856,7160,2653,0
2021-12-22,50-59,84,107,413,0
2021-12-22,40-49,125,175,659,0
2021-12-22,70-79,23,50,152,0
2021-12-22,60-69,51,78,251,0
2021-12-22,80-89,<15,<15,68,0
2021-12-22,90+,<15,<15,23,0
2021-12-23,40-49,160,185,837,0
2021-12-23,80-89,<15,35,63,0
2021-12-23,20-29,309,370,1136,0
2021-12-23,90+,<15,<15,16,0
2021-12-23,50-59,100,159,532,0
2021-12-23,60-69,42,103,274,0
2021-12-23,70-79,29,52,181,0
2021-12-23,30-39,234,302,1181,0
2021-12-23,0-19,10662,9041,3813,0
2021-12-24,20-29,164,165,635,0
2021-12-24,0-19,5346,5630,2596,0
2021-12-24,80-89,<15,<15,28,0
2021-12-24,30-39,134,149,801,0
2021-12-24,40-49,134,130,585,0
2021-12-24,50-59,67,78,297,0
2021-12-24,60-69,21,45,158,0
2021-12-24,70-79,18,21,79,0
2021-12-24,90+,0,0,<15,0
2021-12-25,30-39,38,52,232,0
2021-12-25,40-49,28,31,174,0
2021-12-25,80-89,<15,<15,<15,0
2021-12-25,90+,<15,<15,<15,0
2021-12-25,70-79,<15,<15,30,0
2021-12-25,20-29,47,71,312,0
2021-12-25,60-69,<15,<15,37,0
2021-12-25,50-59,<15,<15,72,0
2021-12-25,0-19,3197,2380,1138,0
2021-12-26,90+,<15,<15,15,0
2021-12-26,50-59,107,138,514,0
2021-12-26,80-89,<15,36,65,0
2021-12-26,0-19,9610,7680,3695,0
2021-12-26,20-29,393,374,1332,0
2021-12-26,40-49,183,232,876,0
2021-12-26,70-79,33,78,204,0
2021-12-26,30-39,253,247,1143,0
2021-12-26,60-69,70,107,320,0
2021-12-27,90+,<15,<15,30,0
2021-12-27,20-29,384,313,1588,0
2021-12-27,0-19,9379,6091,3548,0
2021-12-27,60-69,50,98,315,0
2021-12-27,70-79,22,69,166,0
2021-12-27,50-59,103,122,485,0
2021-12-27,80-89,<15,28,74,0
2021-12-27,30-39,257,221,1115,0
2021-12-27,40-49,161,179,777,0
2021-12-28,0-19,10281,6148,4454,0
2021-12-28,60-69,53,105,361,0
2021-12-28,90+,<15,<15,33,0
2021-12-28,70-79,27,61,247,0
2021-12-28,50-59,103,160,623,0
2021-12-28,80-89,19,30,99,0
2021-12-28,40-49,200,229,920,0
2021-12-28,30-39,308,299,1318,0
2021-12-28,20-29,384,385,1479,0
2021-12-29,30-39,293,220,1035,0
2021-12-29,90+,<15,<15,30,0
2021-12-29,0-19,8890,4942,3904,0
2021-12-29,70-79,19,68,211,0
2021-12-29,40-49,222,178,798,0
2021-12-29,50-59,103,132,559,0
2021-12-29,80-89,<15,29,97,0
2021-12-29,60-69,48,105,328,0
2021-12-29,20-29,376,268,1269,0
2021-12-30,70-79,<15,61,386,0
2021-12-30,50-59,104,192,866,0
2021-12-30,90+,<15,<15,24,0
2021-12-30,80-89,<15,23,133,0
2021-12-30,30-39,262,268,1530,0
2021-12-30,20-29,385,373,1579,0
2021-12-30,40-49,175,207,1306,0
2021-12-30,60-69,55,107,633,0
2021-12-30,0-19,10019,6486,5690,0
2021-12-31,40-49,76,97,655,0
2021-12-31,70-79,<15,18,168,0
2021-12-31,20-29,167,132,857,0
2021-12-31,80-89,<15,<15,54,0
2021-12-31,60-69,29,48,272,0
2021-12-31,90+,0,<15,<15,0
2021-12-31,50-59,37,86,471,0
2021-12-31,30-39,126,137,853,0
2021-12-31,0-19,4389,3135,3892,0
2022-01-01,80-89,<15,<15,<15,0
2022-01-01,90+,0,0,<15,0
2022-01-01,0-19,1858,1393,1533,0
2022-01-01,40-49,19,34,229,0
2022-01-01,50-59,<15,29,179,0
2022-01-01,20-29,68,71,393,0
2022-01-01,70-79,<15,<15,37,0
2022-01-01,30-39,29,38,279,0
2022-01-01,60-69,<15,15,72,0
2022-01-02,80-89,<15,18,165,22
2022-01-02,50-59,147,161,876,18
2022-01-02,20-29,433,389,1747,<15
2022-01-02,60-69,52,150,639,40
2022-01-02,30-39,329,285,1558,<15
2022-01-02,90+,<15,<15,29,0
2022-01-02,70-79,24,75,447,46
2022-01-02,40-49,244,245,1322,<15
2022-01-02,0-19,8986,5156,6163,0
2022-01-03,80-89,<15,37,169,587
2022-01-03,60-69,58,134,638,1610
2022-01-03,90+,<15,<15,41,79
2022-01-03,30-39,252,236,1376,28
2022-01-03,0-19,8332,3957,4896,0
2022-01-03,40-49,180,202,1082,67
2022-01-03,20-29,430,388,1803,<15
2022-01-03,50-59,85,153,742,121
2022-01-03,70-79,36,113,493,1942
2022-01-04,60-69,55,165,640,15819
2022-01-04,80-89,24,56,267,9028
2022-01-04,50-59,116,164,713,1008
2022-01-04,90+,<15,17,108,1710
2022-01-04,70-79,30,103,545,21410
2022-01-04,40-49,205,208,981,720
2022-01-04,20-29,350,323,1368,146
2022-01-04,0-19,7882,4623,4607,<15
2022-01-04,30-39,305,275,1177,452
2022-01-05,50-59,115,194,739,1177
2022-01-05,40-49,203,245,993,909
2022-01-05,20-29,410,376,1452,214
2022-01-05,90+,<15,21,85,1798
2022-01-05,70-79,36,117,521,25528
2022-01-05,0-19,7388,4267,4413,16
2022-01-05,60-69,75,161,705,19583
2022-01-05,30-39,300,284,1231,566
2022-01-05,80-89,19,44,253,9735
2022-01-06,20-29,449,466,1654,291
2022-01-06,40-49,256,325,1241,1457
2022-01-06,50-59,131,226,912,1825
2022-01-06,70-79,35,148,562,25501
2022-01-06,60-69,83,255,850,20678
2022-01-06,0-19,9034,6097,6249,<15
2022-01-06,80-89,27,63,354,10964
2022-01-06,90+,15,19,107,2253
2022-01-06,30-39,326,345,1501,958
2022-01-07,90+,<15,<15,19,929
2022-01-07,50-59,87,145,547,547
2022-01-07,80-89,17,23,97,5006
2022-01-07,60-69,28,106,401,11679
2022-01-07,20-29,231,211,961,67
2022-01-07,40-49,172,206,826,359
2022-01-07,30-39,195,197,1052,217
2022-01-07,70-79,21,51,253,12317
2022-01-07,0-19,4005,3586,3914,<15
2022-01-08,40-49,77,108,532,288
2022-01-08,20-29,153,131,767,52
2022-01-08,70-79,<15,43,160,11402
2022-01-08,60-69,18,60,284,9974
2022-01-08,0-19,2338,1938,2675,<15
2022-01-08,80-89,<15,16,86,4320
2022-01-08,50-59,41,49,325,497
2022-01-08,30-39,97,87,598,198
2022-01-08,90+,<15,<15,24,884
2022-01-09,0-19,8137,5949,4892,<15
2022-01-09,40-49,220,306,1178,1251
2022-01-09,80-89,25,98,394,12553
2022-01-09,30-39,292,309,1346,898
2022-01-09,60-69,64,246,869,21614
2022-01-09,50-59,137,238,900,1818
2022-01-09,70-79,47,159,622,25337
2022-01-09,20-29,374,397,1477,324
2022-01-09,90+,15,26,140,2963
2022-01-10,20-29,366,479,1591,302
2022-01-10,30-39,318,300,1444,972
2022-01-10,80-89,48,104,475,11911
2022-01-10,60-69,67,277,925,20888
2022-01-10,70-79,52,188,694,24303
2022-01-10,0-19,7126,5707,4415,20
2022-01-10,90+,27,37,217,2877
2022-01-10,40-49,231,264,1126,1447
2022-01-10,50-59,115,261,895,2088
2022-01-11,50-59,140,247,943,2198
2022-01-11,30-39,338,308,1362,1127
2022-01-11,0-19,6749,6667,4443,33
2022-01-11,40-49,223,309,1133,1587
2022-01-11,20-29,393,408,1488,446
2022-01-11,90+,41,53,289,3010
2022-01-11,60-69,96,270,905,16894
2022-01-11,80-89,65,126,535,11265
2022-01-11,70-79,59,205,794,20094
2022-01-12,90+,25,52,265,2919
2022-01-12,30-39,293,306,1285,1042
2022-01-12,0-19,6018,6454,4096,41
2022-01-12,60-69,80,248,750,12683
2022-01-12,70-79,38,185,674,14933
2022-01-12,20-29,328,383,1397,398
2022-01-12,40-49,266,271,1101,1401
2022-01-12,80-89,55,144,537,9372
2022-01-12,50-59,138,235,910,1782
2022-01-13,80-89,46,83,390,6701
2022-01-13,40-49,220,305,1076,1255
2022-01-13,60-69,52,244,736,10476
2022-01-13,30-39,298,338,1353,891
2022-01-13,90+,19,39,180,2291
2022-01-13,70-79,45,141,481,11250
2022-01-13,20-29,296,386,1298,285
2022-01-13,50-59,134,230,781,1560
2022-01-13,0-19,6405,7830,5158,18
2022-01-14,60-69,25,75,229,4315
2022-01-14,70-79,21,47,138,3677
2022-01-14,50-59,47,114,378,357
2022-01-14,0-19,2148,4243,3425,<15
2022-01-14,20-29,111,147,581,60
2022-01-14,40-49,77,111,541,294
2022-01-14,30-39,103,140,620,184
2022-01-14,90+,<15,<15,41,449
2022-01-14,80-89,<15,27,89,1808
2022-01-15,0-19,1232,2785,2290,<15
2022-01-15,90+,<15,<15,0,183
2022-01-15,60-69,<15,35,125,2349
2022-01-15,20-29,84,92,425,17
2022-01-15,70-79,<15,23,64,2007
2022-01-15,40-49,40,66,289,90
2022-01-15,30-39,63,90,421,42
2022-01-15,50-59,19,56,195,144
2022-01-15,80-89,<15,<15,20,876
2022-01-16,20-29,207,316,912,153
2022-01-16,80-89,<15,56,120,3377
2022-01-16,70-79,28,85,311,7260
2022-01-16,0-19,3153,7243,3683,<15
2022-01-16,50-59,63,160,505,653
2022-01-16,60-69,32,168,433,6885
2022-01-16,30-39,171,244,905,443
2022-01-16,90+,<15,<15,35,684
